"","GSM445939","GSM445940","GSM445952","GSM445965","GSM445966","GSM445995","GSM446005","GSM446015","GSM446019","GSM446020","GSM446030","GSM446032","GSM446033","GSM446035","GSM446036","GSM446037","GSM446038","GSM446039","GSM446047","GSM446056","GSM446088","GSM446102","GSM446119","GSM446120","GSM446127","GSM446143","GSM446147","GSM445923","GSM446023","GSM446027","GSM446058","GSM446059","GSM446096","GSM446099","GSM446115","GSM446117","GSM446118","GSM446124","GSM446130","GSM446137","GSM446140","GSM446142","GSM446145","GSM446148","GSM446149","GSM446151","GSM445922","GSM445935","GSM445938","GSM445943","GSM445950","GSM445959","GSM445964","GSM445970","GSM445972","GSM445983","GSM445989","GSM445990","GSM446010","GSM446017","GSM446025","GSM446034","GSM446051","GSM446054","GSM446055","GSM446057","GSM446066","GSM446067","GSM446123","GSM446125","GSM446128","GSM446129","GSM446139","GSM446146"
"HAT1",7.782108013,7.065526626,8.879932199,8.870558414,8.167207595,7.936749673,7.275561864,8.565997098,8.948562728,8.95173604,9.75254852,8.893380298,9.07137659,8.538221605,8.651041894,8.98977936,8.078686704,8.949688174,9.068712364,8.656763805,8.169567613,8.309778184,8.124701418,8.844857701,8.539199206,8.828580217,8.812981265,9.14709515,7.451243659,8.896897863,7.703807492,7.484633803,7.73228544,7.993331386,7.937127707,8.481645226,8.421444183,8.173635807,8.455763504,8.712398363,8.665703541,6.971663985,8.377842618,8.003530408,8.423314818,7.010355097,9.767729383,8.643191848,9.287885933,9.094554205,9.164485168,8.664884558,8.35964039,9.377845483,8.822484546,7.945303256,8.493389162,8.819801147,8.443878514,8.525822715,8.216776511,8.301592104,8.688394788,8.311330654,9.294158231,9.197758409,8.535170595,8.971422668,8.537976851,8.800069738,9.095554113,8.114215395,8.503304777,9.388591039
"NFIL3",9.919003867,7.977174767,9.348818748,8.922342816,10.55740563,10.79683246,9.036946673,10.08604417,8.870860869,8.317383163,9.09673629,10.48717915,10.0566181,9.803750894,9.449957842,9.684363476,10.37741124,11.02826743,10.30858385,10.52488477,10.474183,10.50232916,9.151391033,9.025211831,8.679212082,9.687990073,10.14853978,9.81622863,9.318591476,9.503460079,10.01301984,9.425056453,9.11834564,9.180522524,8.590931578,9.067154266,8.879999277,8.776961245,8.188644254,9.191150652,8.605199517,6.954027916,7.962509185,10.50526277,9.107064274,7.921094281,7.388556518,6.333643802,8.084966883,9.17346055,6.382042733,7.129964836,7.901269712,7.193612674,7.297081548,7.332746475,6.055242175,8.210090763,6.528342063,7.366079543,5.388962847,8.033893425,6.201342174,7.06993724,7.150231923,8.111675352,6.439542471,7.083436747,9.044275133,5.768942214,6.027343691,6.314214867,6.142303149,7.46496347
"POLE3",8.27841482,6.472596406,8.068793334,8.356725156,7.705708531,8.405455072,8.145552147,7.971061048,7.726159718,7.398198013,8.973672968,8.650037397,7.729043904,7.940001314,8.453021813,8.276893916,7.762127452,9.227644471,8.644576632,8.643692114,8.068993115,8.034186809,8.187465977,8.531032416,8.728491792,8.597212405,8.617481616,9.207186778,8.581047613,9.320024859,8.272737355,8.854362745,8.38795285,8.246476907,8.495317083,8.860607603,8.797500843,9.054758376,8.833283078,8.885137945,9.312472618,7.318835174,9.025591696,8.431570481,8.998002972,7.332121049,8.910476411,8.192452569,8.297077862,8.137538709,7.345275207,8.276823451,8.920145133,9.349444145,8.595578429,8.34975177,8.175061924,8.011462183,8.513784003,8.132752167,7.476276375,8.386159509,8.249598229,8.42200348,9.049524688,8.310433223,9.122586103,8.23929693,8.023434579,8.579030289,8.798331952,7.813528089,9.210628317,8.720674481
"COPS3",9.22509981,7.714043007,9.390074876,8.948033472,8.9568488,8.866323476,8.205467316,8.792992292,8.899126891,8.664392972,9.440135714,9.405173779,9.124282273,8.65078878,8.729025964,9.40226434,8.847776943,9.649358066,9.154274925,8.96908941,8.709924294,8.323714463,8.371873842,8.764931576,9.139221815,9.096169758,8.726832789,8.899729835,8.449311214,9.531645311,8.26175686,8.432517224,8.312985527,8.487435941,8.463790766,8.786159392,8.626715354,8.559729824,8.621226429,8.50576089,8.684729393,7.784367576,8.559012792,8.64984685,8.754776824,7.528005744,9.544192282,8.964775319,8.845720651,8.931921767,8.499268257,8.991523272,9.155409008,9.290757535,9.196690553,9.103367323,9.094443986,9.278823177,8.903415658,8.994064639,8.406415452,9.003546439,8.594978144,8.938814887,9.466181417,9.150775333,8.618686085,8.468923172,8.620484368,8.644136503,9.041820817,9.037845545,9.173364234,9.025951419
"NDUFA13",9.893990603,7.989231198,10.02832755,9.887821884,9.663498954,9.966717942,9.21028299,10.07439572,9.988005305,9.645160637,9.093367949,9.765808357,9.833465341,10.02529703,9.337629993,9.839584197,9.188942427,9.542524916,10.34309782,10.22196877,10.20933918,10.14946298,9.380832815,9.589773832,9.913442445,9.604551643,9.56545579,10.50723869,9.203433856,9.907329857,9.180230612,9.376557111,9.377718849,10.21910906,9.39405282,9.424411697,9.588838644,9.670973345,9.731207547,9.684211066,10.01138262,8.504593041,9.356995893,9.782780553,9.804432608,8.440126808,10.28453743,9.889802306,9.754975447,10.23309675,9.281502682,9.897343946,9.987290216,10.31354206,10.03749668,9.093706675,9.362742428,9.689437464,9.210443374,10.11480494,9.053996226,9.930428576,9.934841305,10.30525154,10.28510837,10.48229121,9.822949242,9.771747851,9.335449436,9.801063151,9.598343165,9.863948921,9.710208497,9.729203026
"NIPSNAP3A",7.800926958,7.497737208,8.560068469,9.380119097,8.48789455,8.475350398,6.476406939,8.359823742,8.399375381,7.82116098,8.884113452,9.063728358,8.789690717,7.541961967,7.930460816,8.331415849,6.690927945,7.949360214,9.7042664,9.926173563,8.936736972,8.727550136,8.441718507,8.97896343,9.019789123,8.288660516,9.005604883,9.076943117,8.348954704,8.112978098,9.02778377,7.89686234,8.95181659,8.819472154,8.637495218,8.728544856,9.173663074,8.735144468,7.56508956,8.775619531,8.695007022,6.921748935,8.873595489,9.338809847,8.611859805,7.894363737,9.730338077,7.910150578,8.821368279,8.747014935,8.182896287,8.303800115,9.235259516,9.504601452,9.239635106,6.746931743,7.649557667,7.868768008,7.582386074,7.718902316,7.864003341,8.025141134,8.810244624,8.054676033,8.643347278,9.079150183,8.964125488,9.227580422,7.989703868,8.234465894,8.889455417,7.539317746,8.832998286,9.36351384
"MYH9",8.287672343,6.88191818,8.160918369,8.632587882,8.406182895,8.548206241,7.68696462,8.376633146,8.39027194,7.59526202,8.910285418,8.293028013,8.242454775,8.268416681,7.98127863,8.1059257,7.703880586,8.569771155,8.677206998,8.315560873,8.567892875,8.421139286,8.590712953,8.392517567,9.082245854,8.57782497,9.243884216,9.073976071,8.439989974,8.694886934,8.597838563,8.631033031,8.402847994,8.804619668,7.947585851,7.812832964,8.105859202,8.159540811,8.214294028,8.396771705,8.594994786,7.158443541,7.860419242,8.877644351,8.478246883,7.595896375,7.208306079,7.286596755,7.262864678,7.853498712,7.434137411,7.648477729,7.503226733,7.418280508,7.744279926,7.73539824,7.130983145,7.642779153,7.28555845,7.456933302,6.425983605,7.427645224,7.445564475,8.104393703,7.806680025,7.634256301,7.838770013,8.018727037,7.845793208,7.871000499,7.548321011,8.463273928,8.423073647,8.007269137
"GHITM",8.539706137,7.187290825,8.952139183,9.18642195,8.92266642,8.814469213,7.434753479,8.916720298,8.921543964,8.144607313,9.300599753,8.923324135,9.033509886,7.915960826,8.667072979,8.840054018,8.047357664,8.84609671,9.450525142,8.800789698,8.666363105,8.880836656,8.526168698,8.774722861,8.929006104,8.693112406,9.321597005,9.264423086,7.766093726,8.642137884,8.391068822,7.961589288,8.261304875,8.1745898,8.226539724,8.500575808,8.597077066,8.282004982,8.317608023,8.408578368,8.753618994,6.832457256,8.481111076,8.724884901,8.226706402,6.905850418,9.541123564,8.100025477,8.635631959,8.656958392,8.164744981,8.645130778,8.784809059,9.345120205,8.870048376,7.459780871,8.207149735,8.003190003,7.719374562,8.391945168,7.830003485,8.465360015,8.458734978,8.070019185,8.583641953,8.788711928,8.139931271,8.596363372,8.74674434,8.284896051,8.702146632,7.970540679,8.459564471,9.304361509
"KDM3A",8.520191528,7.295941969,8.710250245,8.280921557,8.225601036,8.916251932,9.123323318,8.57523843,7.308475922,8.375290149,10.30796232,9.582971278,8.474214375,9.166117582,9.643224497,9.489207649,8.960583136,9.813315393,9.488206746,8.789124287,9.261809789,8.693942781,8.025104488,8.424308576,9.221915889,8.028478812,8.519006093,8.463732206,9.497398663,10.25785043,9.45046261,9.102916649,9.164441722,9.038523017,8.361206148,8.534108346,8.482200463,8.408238963,8.598950497,8.568270135,8.586255433,7.004433976,8.250410846,9.449992862,8.517543626,7.920846361,8.819783717,8.756715737,7.785631507,9.541483575,8.218656757,9.257381788,10.22849599,8.326115384,9.971929593,9.466626115,9.234169519,10.04989545,9.392957447,8.560558886,7.861004341,9.688473697,8.428545944,9.401152391,9.754583799,9.207039492,9.407625193,8.511557993,7.617163402,8.369358075,8.703850896,9.023550166,8.872491077,8.491546867
"CRIP1",10.41079046,7.967045181,10.77344644,10.60019456,10.48715794,10.71018119,9.202869601,9.591408198,10.25679488,10.34190898,8.566686708,9.764271635,9.76003034,8.505041211,7.560526461,6.705469713,10.46798774,9.661732105,10.36238435,11.21573653,11.40833396,10.65592796,6.779912937,10.23970497,11.2464191,10.78551523,10.21491295,10.11011021,7.663752424,6.251673006,8.77152036,8.151469371,7.820618504,9.185112509,8.513461348,7.538286003,8.581657671,5.55532505,8.508407517,8.695129374,8.657717514,6.324088971,6.918489733,9.895341829,6.938733003,8.87007537,7.54822575,10.57579489,9.497003511,8.772830134,10.22266752,10.46847134,9.359020539,8.270635348,8.336142608,9.386451573,7.136823483,9.788169437,7.826421878,8.491226426,6.029803139,10.18902437,8.714244765,9.156479811,8.493638684,9.329842122,9.92899361,10.32201225,9.059578921,10.23327215,7.136873972,9.117367202,8.708971809,10.33327557
"LYN",8.353820632,7.138998194,9.047838387,8.544465481,8.864455338,9.283746353,8.751912633,9.17708744,8.197706024,8.749326747,10.72414387,9.919386917,9.044323243,8.587826647,10.07670709,10.13052737,9.029797519,10.20787351,9.878834574,9.484436869,8.577964565,9.457596155,7.939008136,8.663997759,9.091546059,8.803092366,9.870858955,8.321645305,7.65186523,8.347592431,8.257450097,8.310474979,7.809083136,7.573806438,7.197252587,7.384317092,7.228888513,7.324211124,7.19112842,7.457402498,7.567431103,7.077487211,7.183307335,8.254485167,7.190499842,6.688192077,8.681407698,8.335087538,7.893351085,8.233275483,7.938126984,8.815783451,9.142574013,8.563378024,8.851776881,8.489453551,8.210931577,9.431827421,8.65115853,8.083573308,6.92924642,9.509364143,8.014368859,9.182817359,9.777755083,9.93736973,8.950746241,8.374721828,8.321835453,8.39475089,8.356016365,9.744052352,9.222703142,9.260703292
"VASP",8.191328785,8.094416761,8.083492763,8.19736026,8.889760478,9.522603986,7.881527231,8.578278218,8.598765742,8.284146929,7.961518024,7.558828173,8.559474385,8.238114246,7.15538496,7.316875401,8.468870106,8.401375694,8.567697079,9.289401972,8.549380705,9.129579445,8.91350206,8.863642198,9.57949115,9.604405773,10.33987186,8.751960007,9.002187027,9.047869074,8.891509734,9.310810534,8.850612436,9.060645051,8.500224476,8.32762638,8.613195799,8.532474823,8.757201921,8.370240575,8.97176596,7.629202143,8.25590518,8.777486919,8.840073222,8.343730731,8.334090511,7.858076504,7.777684511,7.759769693,7.220490883,8.20681908,8.338646439,8.727661345,7.852545895,8.133696046,7.496431083,8.222065481,7.671182062,7.898459392,7.321093543,8.09667146,8.506303791,8.422684696,8.000581939,8.304531329,8.493463129,9.54954148,9.095286969,9.091385218,8.672570145,10.01778187,8.519517216,9.013457543
"PMAIP1",7.989598398,7.269047779,9.471289285,10.04512118,8.304803927,8.200908714,8.679121219,8.659204988,8.740182219,10.22307139,8.86360272,10.05070343,11.01730409,10.16931644,9.475235629,8.342431296,9.102007443,9.540555627,9.45234357,9.905407252,10.23073208,9.383169935,8.835756189,9.605731738,9.148016411,9.553340668,8.462320111,8.740876409,9.189372442,8.48926975,10.33739285,9.333600633,9.66360021,8.781276981,7.780339713,7.365661655,8.285895774,7.943311888,7.514885051,8.169303169,7.53896195,5.843515642,6.179780111,9.97956215,8.862692061,7.939805841,8.569181162,8.282657872,8.355616376,9.70339787,8.217951288,9.239204829,9.273523698,7.694537172,8.636214469,8.091676416,7.962832865,9.429931925,7.902845318,9.941066043,7.735995943,9.322558874,8.506105353,8.417562035,9.490377555,9.512602433,8.638847586,8.594161386,7.612816476,7.747078031,7.887908029,8.752769095,8.653140576,8.384516093
"RAB11FIP1",8.866743075,7.609757785,9.095992266,8.437215227,9.571846125,9.79009219,7.299062,9.321589941,8.380616553,8.516105474,8.935971298,9.497605158,9.724579935,9.260888241,9.2249246,10.65575445,10.44887899,10.43485003,9.407918842,8.919136244,8.756473583,8.561408712,8.428420988,8.81502212,9.490557655,9.97581971,9.943999751,8.897845911,7.659721032,8.325993787,8.914034469,7.777735634,7.723198424,7.831908354,7.688695513,6.887489286,7.648108866,6.939139418,7.247462002,7.562714477,7.665212259,5.895136646,6.877425228,9.473679144,8.023828982,7.986671864,8.094473838,7.824206555,7.58510988,7.951882734,7.780362025,7.985954422,8.05325726,7.92395776,8.654667096,7.616247753,7.720627298,8.792474912,7.788476976,8.468396375,7.390318492,9.523689993,7.118517459,8.471649369,8.749623249,8.708572175,8.044891344,7.464785957,8.407109809,6.83726273,7.405888594,7.720734387,7.996686472,8.550095542
"MKNK2",8.066369766,7.502524367,7.699818078,7.765966119,7.550007108,9.581516816,8.317969113,7.505659881,7.12366065,7.18992346,7.542832602,7.629510528,7.258321452,8.246997398,7.39427245,7.544772474,8.166971382,8.661808009,8.747888183,7.967667214,8.413135887,8.640853284,8.16411805,8.145099906,9.051847045,8.688252056,9.378114887,8.040858715,9.222089055,9.644113977,9.288696082,9.185101196,7.993180836,8.575543956,7.643420145,7.934704773,7.899606029,7.850791075,9.43027231,8.416749723,8.663659709,7.054909363,8.295184349,8.616898648,8.855083571,8.531178437,8.03604719,7.799428372,7.498611925,8.208388458,6.942436278,8.63991085,7.981475051,7.912675265,8.037173918,9.980112707,8.025293019,8.557586601,7.973538513,8.552258792,7.079749857,8.091308767,9.129895413,9.657812513,8.778309367,9.272677269,9.497376111,8.612927793,8.944003002,9.12339286,8.723510467,9.616926889,9.675208651,9.090058994
"ITGA5",8.220319245,8.187973947,8.450953796,8.297915618,8.346391203,8.212859479,8.551489666,8.677235997,8.308794285,8.351145529,8.224443829,8.06310068,7.727345587,9.054715987,7.46838459,7.502899214,9.060710074,8.195274577,8.713299531,8.616397653,8.764056887,8.57322034,8.447398725,9.283306853,9.406108816,8.50577934,8.136106786,9.415881298,8.696178043,8.358459992,8.664122533,8.48898269,8.675249252,9.262875047,9.288733795,8.753404032,9.033379116,8.815208253,8.523582012,9.005681282,8.944988672,7.868089172,8.269230221,8.299401842,8.604046167,8.171241819,7.870501198,7.735740146,7.596528513,7.039309948,7.961739896,8.071488654,8.602704449,8.418108859,7.560694034,8.894349442,7.00149187,8.043953935,7.841273217,7.83572187,6.66478943,7.634195957,8.134239888,8.565198005,8.317370469,7.853893873,8.514434706,8.356223916,8.380134621,9.026165031,8.504005692,9.924290574,8.338701181,8.813453518
"HEXB",9.003060776,7.302946619,8.90356402,8.906936961,9.391921082,9.350108848,6.923325347,8.836621486,9.708205831,8.099289921,8.338407604,9.093940151,8.812385478,8.361613011,8.60702565,8.469842513,8.924097873,9.879949193,9.434105253,8.735811278,8.801047294,8.585073973,8.263914687,8.626119022,8.709570055,8.973130946,8.717564447,9.75286548,7.499396784,8.467007047,8.311059427,8.875951158,7.444696812,7.952923675,7.727841625,7.604639403,7.695729231,8.538435796,8.610280197,8.455370111,8.336811553,7.053797527,8.219399796,8.204507581,7.537165055,6.824231181,8.462968735,7.617393401,7.728155636,8.157051312,7.70195547,7.41351985,7.492349317,8.571503897,8.205875388,7.723050536,7.0531617,8.053669137,8.252529777,8.077606946,7.172843358,8.133237573,7.670906233,7.527854677,7.810297806,8.768304464,7.749386794,7.73554035,8.145615405,7.996147849,8.015077737,7.872358083,8.081053837,8.226969868
"SPARC",10.29142133,7.17990838,10.26975829,10.83957319,8.489234503,8.034790663,9.134257788,9.84636173,9.176666621,9.935390432,10.32194405,10.26631131,9.508852149,10.01195733,8.857644469,10.24665477,9.645837851,9.379542775,11.3127792,11.14794252,10.8560358,9.115862923,9.535726673,9.978457204,10.51922183,8.466810932,7.802449889,6.886407929,7.40703516,9.435449655,6.44305022,6.41151187,6.83505255,6.65116445,6.972053659,8.527423182,8.324905539,6.396073955,6.541331802,7.303318229,7.823994829,6.34182571,6.942376237,7.245467727,8.554454596,6.570153937,8.033157076,7.376235684,7.698716948,6.299265455,7.585211314,7.587338028,9.379048174,9.102926742,7.742976518,8.802511374,7.442517167,7.260055251,7.841273217,8.451283019,7.94318186,7.640200846,8.052156706,7.064085275,8.560769024,8.214301952,7.670812109,6.987150206,7.857350408,8.074326821,8.164585684,8.918831785,8.75162112,6.54837424
"ANP32E",6.204046125,7.916729094,7.639649229,8.502033953,7.561399386,8.6672325,7.032693416,8.976195389,9.590276234,7.883072091,8.991654083,8.510857686,9.21806603,7.783974729,8.096825174,8.350610336,7.756762555,8.540020761,9.197449816,9.104241239,6.747910143,7.191119179,9.218064221,9.45225009,9.283217301,9.563194996,9.772430547,8.556772163,7.837369311,10.07575835,8.590246184,8.60596883,8.725237108,8.832646939,8.621258521,9.00417487,8.866834719,9.933052848,9.413647809,9.408371196,9.214647005,7.991807888,9.502979772,8.383174211,9.619717011,7.492852634,10.24444475,9.101116071,10.01254651,9.019923538,9.122731823,7.739973872,8.408960031,8.489387657,8.488285033,7.404704329,7.360136187,8.614942581,7.696395076,7.026317534,7.520961436,8.043740171,8.641405223,7.92594316,8.028068486,9.108140626,8.151193522,9.324997625,9.115409381,9.609332452,10.06022742,8.85165468,8.638201247,10.03792445
"RNF181",9.148115412,8.191585652,9.523000378,9.625905054,8.965873583,8.8790116,7.773845429,9.30028782,9.630694974,8.78483776,9.115175489,9.324117013,9.722834555,8.940943174,9.144526438,9.284136643,8.821961907,9.447519574,9.629235765,9.103410232,9.467204626,9.01590163,9.002191961,9.038074292,9.705097904,9.639958729,9.396430113,9.63302511,8.779926729,8.898265739,8.751657944,8.735630775,8.761588641,9.174790636,8.450489102,8.88746127,8.932205776,9.095584544,9.043812121,8.851187968,9.256812043,8.177777441,9.034726176,8.981797803,9.155691528,8.078563294,10.11068544,9.485077358,9.42031583,9.62882805,9.31648647,9.449522531,9.77201468,9.873341172,9.571403593,8.630401255,9.333013211,9.494520912,9.155697462,9.040641133,8.699241375,9.242842058,8.983664513,9.429101974,9.808585343,9.896239797,9.610698506,9.094808794,9.262376019,9.407462198,9.045710576,9.976304344,9.663478339,9.448958785
"TUBB3",8.92521314,7.254760011,9.041765174,8.258927292,8.518826901,8.919246886,8.576492174,8.720527625,8.16983342,8.484860555,8.396691695,8.289418875,7.940230354,8.738563653,7.699900937,7.855730028,9.251850626,8.643071216,8.760114895,9.61397831,8.845138467,8.786478923,8.393219639,9.261567777,8.683127746,8.846092742,8.789106819,10.09603809,8.935864331,9.529616417,8.549685759,9.29922667,8.7419843,9.608176217,8.814525744,9.250457019,9.318411364,9.15115092,9.284783145,9.398226123,9.523646535,8.295355172,8.886275393,8.749869591,9.87057973,8.344990552,8.692682651,8.704921085,8.589552626,8.673172509,8.203727848,8.340735411,8.264080584,8.869811125,8.474577597,9.095548386,7.767439466,8.805927468,8.596253663,9.000935042,7.196268288,8.756953543,8.680914866,9.10343983,9.119058212,8.178733195,8.607461828,9.11388219,9.299365488,9.475968147,9.010678148,9.305056774,8.793181107,9.332087803
