"","GSM330464","GSM330465","GSM330466","GSM330467","GSM330468","GSM330469","GSM330470","GSM330471","GSM330472","GSM330473","GSM330474","GSM330475","GSM330476","GSM330477","GSM330478","GSM330479","GSM330480","GSM330481","GSM330482","GSM330483","GSM330484","GSM330485","GSM330486","GSM330487","GSM330488","GSM330489","GSM330490","GSM330491","GSM330427","GSM330428","GSM330429","GSM330430","GSM330431","GSM330432","GSM330433","GSM330434","GSM330435","GSM330436","GSM330437","GSM330438","GSM330439","GSM330440","GSM330441","GSM330442","GSM330443","GSM330444","GSM330445","GSM330446","GSM330447","GSM330448","GSM330449","GSM330450","GSM330451","GSM330452","GSM330453","GSM330454","GSM330455","GSM330456","GSM330457","GSM330458","GSM330459","GSM330460","GSM330461","GSM330462","GSM330463","GSM330387","GSM330388","GSM330389","GSM330390","GSM330391","GSM330392","GSM330393","GSM330394","GSM330395","GSM330396","GSM330397","GSM330398","GSM330399","GSM330400","GSM330401","GSM330402","GSM330403","GSM330404","GSM330405","GSM330406","GSM330407","GSM330408","GSM330409","GSM330410","GSM330411","GSM330412","GSM330413","GSM330414","GSM330415","GSM330416","GSM330417","GSM330418","GSM330419","GSM330420","GSM330421","GSM330422","GSM330423","GSM330424","GSM330425","GSM330426"
"NIPSNAP3A",0.643296539783478,0.673348486423492,0.647129833698273,0.69355058670044,0.696203947067261,0.664605438709259,0.662941098213196,0.675783395767212,0.686127185821533,0.65667450428009,0.700814008712769,0.575193881988525,0.674318313598633,0.677396237850189,0.661046147346497,0.670991003513336,0.622442781925201,0.666032552719116,0.677666544914246,0.676006495952606,0.688949763774872,0.663355708122253,0.654251217842102,0.70003616809845,0.730285167694092,0.683678984642029,0.630108773708344,0.653149604797363,0.71399438381195,0.65472537279129,0.625202476978302,0.607184648513794,0.653975188732147,0.589161515235901,0.605269432067871,0.566249310970306,0.69424718618393,0.686032354831696,0.597509682178497,0.70518946647644,0.740895926952362,0.685511708259583,0.696102976799011,0.605023562908173,0.708158850669861,0.692511320114136,0.631538271903992,0.701074123382568,0.655796766281128,0.705082535743713,0.687221705913544,0.603462874889374,0.670947670936584,0.693352103233337,0.719831943511963,0.715589702129364,0.65135407447815,0.719184756278992,0.596179366111755,0.688660502433777,0.703329265117645,0.59786581993103,0.708814442157745,0.627314805984497,0.617947459220886,0.595326364040375,0.636751532554626,0.707126557826996,0.721134901046753,0.645692586898804,0.718073725700378,0.656394720077515,0.649614334106445,0.595062375068665,0.6522496342659,0.660841405391693,0.681773900985718,0.694446802139282,0.6900634765625,0.696912288665771,0.629484415054321,0.714505314826965,0.6270751953125,0.572235643863678,0.63736355304718,0.52385812997818,0.655876398086548,0.708158850669861,0.65468579530716,0.692067921161652,0.715933799743652,0.61876630783081,0.626221776008606,0.717492282390594,0.581448137760162,0.521066784858704,0.64949893951416,0.612591564655304,0.628310561180115,0.599027335643768,0.629484415054321,0.632274508476257,0.600315272808075,0.652171611785889,0.610689461231232
"MYH9",0.709803223609924,0.712191820144653,0.712415993213654,0.719067454338074,0.73966783285141,0.749167740345001,0.729147911071777,0.742968142032623,0.71365475654602,0.733493626117706,0.718190252780914,0.69464659690857,0.741239070892334,0.732652306556702,0.744086623191833,0.712528169155121,0.722329676151276,0.718950152397156,0.732265651226044,0.70969307422638,0.703435003757477,0.743177115917206,0.7038055062294,0.714789927005768,0.728582680225372,0.721015930175781,0.71547520160675,0.743037760257721,0.609807729721069,0.648310601711273,0.716451466083527,0.678888261318207,0.722750186920166,0.557682812213898,0.665779888629913,0.712528169155121,0.583803951740265,0.678298890590668,0.713767886161804,0.593892693519592,0.596503794193268,0.658725678920746,0.607775092124939,0.669824182987213,0.701804757118225,0.677171289920807,0.669179379940033,0.716797590255737,0.61876630783081,0.639612436294556,0.724810302257538,0.721194386482239,0.73440545797348,0.647167801856995,0.618569493293762,0.708540976047516,0.667174160480499,0.602307379245758,0.637796819210052,0.64969128370285,0.625507712364197,0.729525923728943,0.663272678852081,0.716106176376343,0.690989255905151,0.744297385215759,0.665569543838501,0.671034395694733,0.561572968959808,0.67308497428894,0.582914173603058,0.677666544914246,0.706910073757172,0.601792514324188,0.650811016559601,0.667896807193756,0.750119864940643,0.666708171367645,0.65747606754303,0.651665091514587,0.707343280315399,0.639503061771393,0.699932754039764,0.686222076416016,0.650617480278015,0.716163694858551,0.71337229013443,0.563299834728241,0.667726516723633,0.666327834129333,0.604777991771698,0.66569572687149,0.659292817115784,0.695247650146484,0.715303599834442,0.636177241802216,0.74220460653305,0.702118992805481,0.745285451412201,0.666835129261017,0.67798238992691,0.660432577133179,0.640197157859802,0.684475362300873,0.68923956155777
"GHITM",0.591514348983765,0.669910371303558,0.622509598731995,0.679434061050415,0.668237864971161,0.664982080459595,0.657999038696289,0.701961815357208,0.632485389709473,0.723111569881439,0.680531084537506,0.720778405666351,0.62247622013092,0.677756726741791,0.661620736122131,0.71444845199585,0.671207964420319,0.583776116371155,0.68011885881424,0.70369952917099,0.675605177879333,0.703593671321869,0.642813563346863,0.697369277477264,0.643706202507019,0.656954646110535,0.580457746982574,0.690209329128265,0.582997441291809,0.691184878349304,0.647091865539551,0.5760537981987,0.599296271800995,0.556565165519714,0.711409986019135,0.670039713382721,0.58310854434967,0.601974070072174,0.683492183685303,0.592149913311005,0.593077659606934,0.598997473716736,0.651043593883514,0.657516241073608,0.620050430297852,0.597065329551697,0.687365055084229,0.677756726741791,0.685275614261627,0.584977209568024,0.606750667095184,0.65267950296402,0.599625408649445,0.59837132692337,0.61560720205307,0.674583733081818,0.589618623256683,0.604808688163757,0.716509103775024,0.573723316192627,0.650462806224823,0.693352103233337,0.575328052043915,0.685228407382965,0.69226485490799,0.612019121646881,0.714676022529602,0.679890275001526,0.587880909442902,0.632978320121765,0.569668054580688,0.676946699619293,0.637796819210052,0.557931900024414,0.643706202507019,0.618405640125275,0.704975724220276,0.595678925514221,0.656434655189514,0.624087274074554,0.68584281206131,0.641114294528961,0.667769074440002,0.608835875988007,0.609305560588837,0.680073142051697,0.654567182064056,0.648501753807068,0.691625773906708,0.637471795082092,0.627486109733582,0.624255836009979,0.509195744991302,0.704549133777618,0.610437154769897,0.588193237781525,0.666539013385773,0.697115242481232,0.684193849563599,0.602337718009949,0.69998449087143,0.63393247127533,0.647586047649384,0.675694286823273,0.704655706882477
"KDM3A",0.70369952917099,0.617229521274567,0.635354697704315,0.591485500335693,0.588762283325195,0.61380535364151,0.595355749130249,0.675471603870392,0.605854511260986,0.560059547424316,0.620182633399963,0.648999691009521,0.564680218696594,0.634429037570953,0.586044073104858,0.689287900924683,0.617196977138519,0.679707646369934,0.567880928516388,0.636571884155273,0.598550021648407,0.643147766590118,0.658240914344788,0.565965592861176,0.708814442157745,0.576080739498138,0.65468579530716,0.694596648216248,0.606564939022064,0.612687110900879,0.659009039402008,0.649114727973938,0.643073439598083,0.6229447722435,0.659090042114258,0.718248546123505,0.640343606472015,0.58391547203064,0.704070687294006,0.566223502159119,0.584138572216034,0.590134024620056,0.657275319099426,0.693005383014679,0.491415500640869,0.647129833698273,0.660759568214417,0.622042059898376,0.647319793701172,0.595326364040375,0.54422116279602,0.641335070133209,0.717608392238617,0.541876137256622,0.613229513168335,0.714107811450958,0.597687661647797,0.58492124080658,0.667004585266113,0.581034958362579,0.63592654466629,0.683725774288177,0.578980267047882,0.653188824653625,0.730221688747406,0.727459073066711,0.645956516265869,0.657275319099426,0.614897429943085,0.683585584163666,0.587455630302429,0.716106176376343,0.688467919826508,0.537893354892731,0.642776429653168,0.577647864818573,0.574203550815582,0.686317026615143,0.581420600414276,0.565065085887909,0.735652685165405,0.521368265151978,0.696254432201385,0.739193201065063,0.624796271324158,0.709417939186096,0.662032306194305,0.567335784435272,0.575059771537781,0.5783811211586,0.567777037620544,0.745356321334839,0.622978270053864,0.595826029777527,0.614543497562408,0.693352103233337,0.691282749176025,0.716221213340759,0.736512660980225,0.582055509090424,0.668152570724487,0.758003413677216,0.759656846523285,0.71235990524292,0.696406006813049
"CRIP1",0.802938044071198,0.726220965385437,0.780930399894714,0.719419777393341,0.730984687805176,0.837594211101532,0.780173897743225,0.766418278217316,0.70438951253891,0.702171385288239,0.735323369503021,0.67220938205719,0.801433384418488,0.828868985176086,0.76650208234787,0.785876989364624,0.673041045665741,0.815478146076202,0.749240696430206,0.808697700500488,0.818304419517517,0.801203906536102,0.828562259674072,0.831997454166412,0.783230900764465,0.832156896591187,0.814554631710052,0.683585584163666,0.518624365329742,0.548690617084503,0.493353366851807,0.535333275794983,0.74373608827591,0.573297262191772,0.47636690735817,0.400702834129333,0.282121449708939,0.610752582550049,0.417441695928574,0.249161347746849,0.374043077230453,0.359461694955826,0.755218744277954,0.400282949209213,0.650115251541138,0.616969108581543,0.34463158249855,0.800746440887451,0.440551251173019,0.33120733499527,0.587087750434875,0.324112981557846,0.771116614341736,0.739803731441498,0.82871550321579,0.515170693397522,0.435485392808914,0.570652186870575,0.48503702878952,0.563045084476471,0.488208472728729,0.651392877101898,0.723776519298553,0.535310566425323,0.692314088344574,0.723051309585571,0.676901817321777,0.778582990169525,0.753395795822144,0.822784066200256,0.492945313453674,0.819404006004333,0.659658372402191,0.841784954071045,0.824230372905731,0.823071479797363,0.67216569185257,0.841427385807037,0.717957258224487,0.722870528697968,0.551416635513306,0.834257185459137,0.668323278427124,0.776374042034149,0.826146125793457,0.749313771724701,0.797710657119751,0.80131858587265,0.465778917074203,0.551878035068512,0.77199125289917,0.79074490070343,0.76262491941452,0.825700402259827,0.784301340579987,0.741583108901978,0.743037760257721,0.823071479797363,0.751079082489014,0.693948268890381,0.591254889965057,0.601339221000671,0.715417981147766,0.633225202560425,0.794438481330872
"LYN",0.666327834129333,0.741858959197998,0.579526364803314,0.650540113449097,0.687269508838654,0.72640597820282,0.7213134765625,0.651004791259766,0.64359438419342,0.651548385620117,0.672078430652618,0.673700511455536,0.646523356437683,0.665906131267548,0.682561159133911,0.733493626117706,0.736911416053772,0.634500086307526,0.717899024486542,0.666835129261017,0.732137024402618,0.744719922542572,0.645429015159607,0.68817949295044,0.615058541297913,0.689917802810669,0.613453269004822,0.613197565078735,0.462716072797775,0.558405876159668,0.571047067642212,0.541270017623901,0.616189777851105,0.403086930513382,0.61863511800766,0.609870612621307,0.428652286529541,0.466381043195724,0.625134706497192,0.446711421012878,0.489855498075485,0.41417270898819,0.485055923461914,0.569001138210297,0.579745173454285,0.560915946960449,0.657034754753113,0.70071005821228,0.539275527000427,0.451335668563843,0.613773345947266,0.688708662986755,0.63199371099472,0.503954768180847,0.527428328990936,0.66215592622757,0.538629591464996,0.511885762214661,0.721373081207275,0.50138133764267,0.472180396318436,0.656554520130157,0.486950904130936,0.581972599029541,0.634500086307526,0.74728411436081,0.635640382766724,0.607277810573578,0.475634545087814,0.624390840530396,0.472560197114944,0.679616391658783,0.662734150886536,0.500841557979584,0.62983101606369,0.569367051124573,0.65377825498581,0.54696935415268,0.68085241317749,0.541946172714233,0.755448460578918,0.544079840183258,0.651548385620117,0.565065085887909,0.526393830776215,0.774027943611145,0.677126348018646,0.529910206794739,0.630560874938965,0.568375289440155,0.577973484992981,0.671599090099335,0.595502614974976,0.675783395767212,0.578871250152588,0.533678472042084,0.681866347789764,0.738249003887177,0.68381929397583,0.594447493553162,0.643073439598083,0.621077001094818,0.60644119977951,0.608148872852325,0.661661863327026
"VASP",0.693998038768768,0.656754493713379,0.595091700553894,0.590105354785919,0.666623592376709,0.728207170963287,0.633295834064484,0.590478301048279,0.669436991214752,0.561497032642365,0.570520758628845,0.593019545078278,0.689384639263153,0.596297323703766,0.716682136058807,0.641592979431152,0.662403523921967,0.714562177658081,0.68584281206131,0.572447538375854,0.627588987350464,0.601067662239075,0.69424718618393,0.666877448558807,0.650231003761292,0.700554311275482,0.70369952917099,0.661702990531921,0.569681107997894,0.530623733997345,0.675694286823273,0.69439685344696,0.668323278427124,0.610594809055328,0.60239839553833,0.548690617084503,0.520980715751648,0.594126105308533,0.600495636463165,0.573803305625916,0.624222159385681,0.572209119796753,0.472216546535492,0.628724098205566,0.736115097999573,0.67784696817398,0.57247406244278,0.624931573867798,0.601943790912628,0.56923633813858,0.670428216457367,0.687604188919067,0.678615987300873,0.632344782352448,0.579171299934387,0.597035765647888,0.594184517860413,0.586015939712524,0.569419384002686,0.628138482570648,0.51607745885849,0.64663690328598,0.673260629177094,0.621010601520538,0.611036896705627,0.612942218780518,0.549989581108093,0.665023982524872,0.60200434923172,0.670514702796936,0.667811632156372,0.532663643360138,0.613197565078735,0.760452032089233,0.748803377151489,0.704708993434906,0.709748148918152,0.67911547422409,0.665401518344879,0.692609965801239,0.601520419120789,0.686032354831696,0.626051545143127,0.626494467258453,0.708923995494843,0.698594570159912,0.691380679607391,0.619918346405029,0.64857828617096,0.758552134037018,0.64512825012207,0.598430871963501,0.640050828456879,0.547828495502472,0.751747369766235,0.620050430297852,0.735982835292816,0.577322781085968,0.633861601352692,0.683026015758514,0.61521977186203,0.588619887828827,0.466913312673569,0.615930676460266,0.609054923057556
"PMAIP1",0.7874755859375,0.766418278217316,0.81183660030365,0.675827980041504,0.77849006652832,0.77849006652832,0.802240788936615,0.735389173030853,0.768360555171967,0.606039583683014,0.705832421779633,0.773315489292145,0.722509741783142,0.761977076530457,0.769129276275635,0.728019773960114,0.686079740524292,0.811964273452759,0.733883678913116,0.726653039455414,0.735191881656647,0.799611568450928,0.78797996044159,0.747068524360657,0.744931757450104,0.783521831035614,0.756758153438568,0.757301449775696,0.639977693557739,0.701961815357208,0.719714045524597,0.797821462154388,0.818715214729309,0.707343280315399,0.701647937297821,0.71444845199585,0.616189777851105,0.49784192442894,0.725790143013,0.665569543838501,0.720719039440155,0.534447848796844,0.602459073066711,0.641740500926971,0.491802006959915,0.795192897319794,0.749826192855835,0.644042015075684,0.717724561691284,0.696963012218475,0.629138469696045,0.754989445209503,0.75823825597763,0.648119628429413,0.721850574016571,0.734536230564117,0.71778267621994,0.700502395629883,0.586184799671173,0.660187721252441,0.652132570743561,0.654488146305084,0.71041065454483,0.567413628101349,0.748948991298676,0.784497082233429,0.690598845481873,0.657958745956421,0.660636901855469,0.78459507226944,0.651392877101898,0.805776178836823,0.71063220500946,0.594945132732391,0.669222295284271,0.572076797485352,0.514518916606903,0.671338260173798,0.756835639476776,0.737578570842743,0.724444627761841,0.618340075016022,0.798377573490143,0.801433384418488,0.815478146076202,0.74103307723999,0.752869009971619,0.673656463623047,0.752643883228302,0.656594514846802,0.722569823265076,0.804465413093567,0.759815514087677,0.753395795822144,0.702959954738617,0.782940745353699,0.680485248565674,0.746853232383728,0.728959262371063,0.765417218208313,0.780362546443939,0.794331133365631,0.776374042034149,0.751598596572876,0.775195062160492
"RAB11FIP1",0.69676023721695,0.43609619140625,0.805297553539276,0.55076253414154,0.664354741573334,0.733169436454773,0.559833407402039,0.756990671157837,0.676722347736359,0.577322781085968,0.528378367424011,0.78797996044159,0.681358635425568,0.715303599834442,0.747933030128479,0.798154771327972,0.493411719799042,0.732845962047577,0.721910357475281,0.580210864543915,0.668836414813995,0.757223665714264,0.754152178764343,0.648769676685333,0.762543797492981,0.695097208023071,0.751079082489014,0.772079050540924,0.436917752027512,0.544056296348572,0.669824182987213,0.72383713722229,0.708540976047516,0.481060653924942,0.650385499000549,0.5776207447052,0.402839034795761,0.492945313453674,0.628655076026917,0.45380973815918,0.464631110429764,0.441073685884476,0.532776236534119,0.686792552471161,0.660514295101166,0.674539506435394,0.643073439598083,0.671164512634277,0.62317943572998,0.536518692970276,0.591658651828766,0.696810901165009,0.770161986351013,0.486324191093445,0.467393189668655,0.79147344827652,0.486400067806244,0.527494490146637,0.752494037151337,0.511615574359894,0.456784307956696,0.682561159133911,0.534720003604889,0.687221705913544,0.698082864284515,0.64762407541275,0.666454493999481,0.705349922180176,0.482704609632492,0.703170895576477,0.445814549922943,0.605392456054688,0.642183780670166,0.642368793487549,0.716278731822968,0.608679533004761,0.538860082626343,0.776009976863861,0.569890737533569,0.669565975666046,0.656834542751312,0.599356055259705,0.720304369926453,0.640636801719666,0.76844573020935,0.690696358680725,0.595914304256439,0.607743978500366,0.59816300868988,0.724505484104156,0.636535942554474,0.70123040676117,0.57289856672287,0.604012370109558,0.757223665714264,0.557210266590118,0.765583515167236,0.708595633506775,0.696456551551819,0.602823495864868,0.653738915920258,0.691135942935944,0.677036464214325,0.738450765609741,0.711354315280914
"MKNK2",0.669781148433685,0.586522996425629,0.584473669528961,0.600195169448853,0.650076627731323,0.608492076396942,0.719008803367615,0.564911067485809,0.648501753807068,0.590162694454193,0.573377132415771,0.664605438709259,0.594301342964172,0.536930322647095,0.716221213340759,0.622877776622772,0.623481631278992,0.635390400886536,0.624424576759338,0.544551193714142,0.579253196716309,0.673172771930695,0.644640564918518,0.571416199207306,0.618602275848389,0.589818894863129,0.604195892810822,0.576377153396606,0.470594078302383,0.435565680265427,0.671555638313293,0.593776106834412,0.642516911029816,0.426958173513412,0.625270307064056,0.684428453445435,0.461492568254471,0.517114520072937,0.75122731924057,0.418218165636063,0.417609035968781,0.557011604309082,0.48952916264534,0.677892088890076,0.465902775526047,0.497624665498734,0.566146075725555,0.599835157394409,0.572368085384369,0.503470420837402,0.618667900562286,0.752643883228302,0.735060513019562,0.438502371311188,0.440290331840515,0.688708662986755,0.575006186962128,0.510185897350311,0.631958663463593,0.433420389890671,0.472397357225418,0.732330024242401,0.409030228853226,0.695850968360901,0.5392986536026,0.814423382282257,0.609054923057556,0.634926915168762,0.51800662279129,0.666496753692627,0.556169033050537,0.644940555095673,0.767512261867523,0.585313558578491,0.518262088298798,0.551440894603729,0.584194362163544,0.56923633813858,0.664396524429321,0.527847707271576,0.702381253242493,0.503228545188904,0.695951700210571,0.707397520542145,0.657797753810883,0.734863698482513,0.709803223609924,0.490547776222229,0.635212004184723,0.528378367424011,0.496816366910934,0.68899804353714,0.725054621696472,0.646069765090942,0.545994520187378,0.728019773960114,0.669136464595795,0.722509741783142,0.737177848815918,0.595033049583435,0.701647937297821,0.740280508995056,0.680760562419891,0.704549133777618,0.676722347736359
"ITGA5",0.76262491941452,0.727583467960358,0.665233612060547,0.63739961385727,0.637941420078278,0.713541686534882,0.733623504638672,0.588449120521545,0.599116921424866,0.608710765838623,0.691625773906708,0.577295660972595,0.658240914344788,0.628655076026917,0.653188824653625,0.585959672927856,0.676812052726746,0.682839930057526,0.647890746593475,0.66248607635498,0.729399800300598,0.619358003139496,0.682700514793396,0.695800602436066,0.657195091247559,0.665948271751404,0.629311382770538,0.612974107265472,0.669738113880157,0.597806394100189,0.653306543827057,0.592555344104767,0.674583733081818,0.727707982063293,0.601580858230591,0.585790932178497,0.646561205387115,0.669050693511963,0.61476868391037,0.579882025718689,0.602459073066711,0.675783395767212,0.676991581916809,0.601459980010986,0.472759336233139,0.642591059207916,0.566300928592682,0.712977766990662,0.588562965393066,0.661744117736816,0.712247848510742,0.685086965560913,0.692215621471405,0.640087366104126,0.67484962940216,0.663355708122253,0.751005053520203,0.669523000717163,0.54811555147171,0.650578796863556,0.652366757392883,0.67440676689148,0.64857828617096,0.608679533004761,0.563299834728241,0.752419173717499,0.634784519672394,0.631818413734436,0.613581240177155,0.597568988800049,0.63042163848877,0.657999038696289,0.678752064704895,0.696052551269531,0.702907264232635,0.609682083129883,0.621143400669098,0.646296381950378,0.571812331676483,0.555230796337128,0.585931539535522,0.598103582859039,0.582525968551636,0.707234859466553,0.708540976047516,0.595033049583435,0.608929693698883,0.618569493293762,0.558555722236633,0.592352509498596,0.566869556903839,0.551368117332458,0.705136001110077,0.649268329143524,0.511989772319794,0.633790791034698,0.490162968635559,0.504682898521423,0.618372857570648,0.592845380306244,0.616189777851105,0.528533399105072,0.557434022426605,0.530088424682617,0.60155063867569
"HEXB",0.606224894523621,0.629000246524811,0.726344287395477,0.762706160545349,0.729273796081543,0.720837712287903,0.726097762584686,0.732781410217285,0.720422744750977,0.770594954490662,0.707343280315399,0.756371557712555,0.748222529888153,0.735784649848938,0.719419777393341,0.745356321334839,0.68555897474289,0.677306234836578,0.731367766857147,0.726591229438782,0.707234859466553,0.733428716659546,0.741997122764587,0.701804757118225,0.716913163661957,0.739328682422638,0.717608392238617,0.735652685165405,0.713881075382233,0.74635237455368,0.737779319286346,0.760292589664459,0.691429674625397,0.657114923000336,0.774565160274506,0.741789937019348,0.762543797492981,0.705457031726837,0.750119864940643,0.71325945854187,0.757457077503204,0.718365252017975,0.691871285438538,0.74103307723999,0.726591229438782,0.70438951253891,0.761493444442749,0.795192897319794,0.739803731441498,0.791996896266937,0.656115472316742,0.721373081207275,0.675027072429657,0.750709354877472,0.691871285438538,0.738047540187836,0.644490718841553,0.742968142032623,0.714789927005768,0.749386847019196,0.724262118339539,0.710687577724457,0.75122731924057,0.721850574016571,0.696557700634003,0.5924973487854,0.702538907527924,0.6519376039505,0.653542280197144,0.655558168888092,0.657195091247559,0.642035901546478,0.538767874240875,0.664605438709259,0.682793438434601,0.724749326705933,0.67142516374588,0.739532053470612,0.649421989917755,0.661169111728668,0.641445577144623,0.711187362670898,0.655597925186157,0.598550021648407,0.670298635959625,0.624087274074554,0.643073439598083,0.687699913978577,0.656394720077515,0.713428735733032,0.603981792926788,0.554959833621979,0.559984147548676,0.605515599250793,0.666285574436188,0.470935881137848,0.645429015159607,0.650694906711578,0.584250211715698,0.613965570926666,0.604992866516113,0.613741278648376,0.611068487167358,0.655717194080353,0.631503283977509
"SPARC",0.751896381378174,0.797158122062683,0.803640067577362,0.778769016265869,0.801203906536102,0.73336386680603,0.820516884326935,0.729841768741608,0.744719922542572,0.708049833774567,0.798043549060822,0.787274479866028,0.799273550510406,0.798600852489471,0.812991976737976,0.721910357475281,0.787073731422424,0.779328882694244,0.785579860210419,0.78848671913147,0.790124356746674,0.805536568164825,0.760531842708588,0.780740797519684,0.786274492740631,0.772783994674683,0.774654924869537,0.802938044071198,0.686127185821533,0.696102976799011,0.69216638803482,0.251001626253128,0.585061252117157,0.665779888629913,0.610847294330597,0.602034628391266,0.685890197753906,0.81170904636383,0.597331821918488,0.733623504638672,0.759498476982117,0.724262118339539,0.6099334359169,0.702801883220673,0.606534004211426,0.588876247406006,0.633578538894653,0.571126103401184,0.740622043609619,0.688083469867706,0.567076683044434,0.704070687294006,0.619489729404449,0.726036190986633,0.728019773960114,0.663771271705627,0.620480298995972,0.719126105308533,0.498257160186768,0.475488305091858,0.706047356128693,0.63042163848877,0.607122600078583,0.732201337814331,0.744861125946045,0.453486651182175,0.730031609535217,0.720363557338715,0.709362983703613,0.611258268356323,0.76683783531189,0.509484171867371,0.633225202560425,0.62951910495758,0.712809026241302,0.638593554496765,0.612177968025208,0.763031601905823,0.541712820529938,0.645203411579132,0.693104326725006,0.627383291721344,0.648196041584015,0.593106746673584,0.619292140007019,0.642368793487549,0.507963120937347,0.701804757118225,0.671686172485352,0.73194432258606,0.690696358680725,0.569157898426056,0.528644144535065,0.507144510746002,0.659902513027191,0.386571377515793,0.592671275138855,0.547494053840637,0.638521015644073,0.637183368206024,0.672122061252594,0.593339323997498,0.589418530464172,0.698389708995819,0.562561810016632
"ANP32E",0.462121188640594,0.581448137760162,0.35785785317421,0.669136464595795,0.658442735671997,0.644079387187958,0.588477551937103,0.603249549865723,0.580512702465057,0.623045325279236,0.636967301368713,0.647053897380829,0.601520419120789,0.60896098613739,0.618963360786438,0.635461807250977,0.584977209568024,0.497407585382462,0.670471429824829,0.637147307395935,0.639138698577881,0.644677996635437,0.601127982139587,0.631363391876221,0.589733064174652,0.620347917079926,0.587739050388336,0.629173040390015,0.639575958251953,0.617229521274567,0.655518412590027,0.517538964748383,0.591543197631836,0.403028577566147,0.655319809913635,0.560865521430969,0.541782796382904,0.554222524166107,0.620513379573822,0.601218461990356,0.612146198749542,0.6230788230896,0.541339874267578,0.605854511260986,0.681128323078156,0.631293475627899,0.62676751613617,0.663148283958435,0.619786381721497,0.612814605236053,0.598490476608276,0.610910475254059,0.578571557998657,0.60297554731369,0.546517133712769,0.525341629981995,0.504217505455017,0.603401899337769,0.56874018907547,0.60971349477768,0.618996202945709,0.576296269893646,0.648884654045105,0.63432252407074,0.580567598342896,0.433532118797302,0.639357209205627,0.609587907791138,0.601732015609741,0.604593992233276,0.656834542751312,0.576458036899567,0.550037801265717,0.422127574682236,0.499407231807709,0.671338260173798,0.714221239089966,0.529398620128632,0.632204294204712,0.674583733081818,0.519928455352783,0.650694906711578,0.58492124080658,0.481638699769974,0.524642467498779,0.607650697231293,0.59033477306366,0.670039713382721,0.674628019332886,0.677171289920807,0.656874537467957,0.458852589130402,0.408985704183578,0.629242181777954,0.613421261310577,0.216356694698334,0.644677996635437,0.543609321117401,0.532461166381836,0.63736355304718,0.611638307571411,0.531473577022552,0.500721752643585,0.601732015609741,0.600947141647339
"RNF181",0.702014148235321,0.704602420330048,0.738181829452515,0.704549133777618,0.712865233421326,0.70428317785263,0.707668960094452,0.682468354701996,0.704070687294006,0.695147335529327,0.705617785453796,0.684569299221039,0.70369952917099,0.724810302257538,0.724383771419525,0.692314088344574,0.705457031726837,0.680531084537506,0.701909422874451,0.69998449087143,0.68232923746109,0.720186114311218,0.710134267807007,0.705349922180176,0.68513411283493,0.714051067829132,0.673568427562714,0.714619100093842,0.684992730617523,0.720778405666351,0.7038055062294,0.710909485816956,0.737378060817719,0.638521015644073,0.721671342849731,0.679662048816681,0.664605438709259,0.717028796672821,0.695398271083832,0.70610111951828,0.683445513248444,0.704017579555511,0.69484668970108,0.672427833080292,0.726344287395477,0.676543116569519,0.719243466854095,0.696608304977417,0.706316411495209,0.683632254600525,0.711521446704865,0.70369952917099,0.715876400470734,0.704868972301483,0.683072566986084,0.74103307723999,0.682282865047455,0.686649739742279,0.73479813337326,0.681358635425568,0.70232880115509,0.722990989685059,0.693600237369537,0.701595664024353,0.68856418132782,0.740553677082062,0.725851595401764,0.727148532867432,0.713711321353912,0.67676717042923,0.69670957326889,0.751005053520203,0.749533116817474,0.66793942451477,0.716221213340759,0.705778777599335,0.705617785453796,0.73591673374176,0.69630491733551,0.714562177658081,0.711800396442413,0.736181259155273,0.695498764514923,0.668922066688538,0.71399438381195,0.738047540187836,0.735520899295807,0.71399438381195,0.709913492202759,0.710134267807007,0.72323226928711,0.684804439544678,0.665065884590149,0.714619100093842,0.712528169155121,0.488896787166595,0.710079073905945,0.72323226928711,0.709527909755707,0.705778777599335,0.744931757450104,0.732845962047577,0.70364660024643,0.698440909385681,0.71553248167038
